audit_error,case_id,center_crop_retention,dataset,foreground_pixels,grayscale_mask,image_mode,image_path_raw,image_shape,label_path_raw,mask_mode,mask_shape,mask_values_raw,patient_id,qc_status,site,source_partition,symmetric_padding
,RIM_ONE_r3_test_N-23-L,1.0,fundus,620243,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-23-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-23-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-23-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-28-R,1.0,fundus,628515,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-28-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-28-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-28-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-29-L,1.0,fundus,624890,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-29-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-29-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-29-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-3-L,1.0,fundus,630822,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-3-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-3-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-3-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-30-R,1.0,fundus,628330,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-30-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-30-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-30-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-31-L,1.0,fundus,626953,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-31-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-31-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-31-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-32-R,1.0,fundus,621858,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-32-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-32-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-32-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-33-L,1.0,fundus,627237,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-33-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-33-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-33-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-34-R,1.0,fundus,624014,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-34-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-34-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-34-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-35-L,1.0,fundus,623887,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-35-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-35-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-35-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-36-R,1.0,fundus,620579,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-36-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-36-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-36-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-37-L,1.0,fundus,630092,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-37-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-37-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-37-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-38-R,1.0,fundus,630202,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-38-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-38-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-38-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-39-L,1.0,fundus,628824,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-39-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-39-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-39-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-4-R,1.0,fundus,629029,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-4-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-4-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-4-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-40-R,1.0,fundus,630122,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-40-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-40-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-40-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-41-L,1.0,fundus,632375,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-41-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-41-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-41-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-42-R,1.0,fundus,628666,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-42-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-42-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-42-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-43-L,1.0,fundus,629067,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-43-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-43-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-43-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-44-R,1.0,fundus,629762,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-44-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-44-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-44-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-46-R,1.0,fundus,632330,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-46-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-46-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-46-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-47-L,1.0,fundus,634891,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-47-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-47-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-47-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-48-R,1.0,fundus,629535,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-48-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-48-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-48-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-49-L,1.0,fundus,629651,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-49-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-49-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-49-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-50-R,1.0,fundus,632246,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-50-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-50-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-50-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-51-L,1.0,fundus,604701,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-51-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-51-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-51-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_N-78-R,1.0,fundus,635779,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/N-78-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/N-78-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_N-78-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_S-2-L,1.0,fundus,625716,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/S-2-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/S-2-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_S-2-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_S-29-R,1.0,fundus,602062,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/S-29-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/S-29-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_S-29-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_S-3-R,1.0,fundus,625849,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/S-3-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/S-3-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_S-3-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_S-30-L,1.0,fundus,617674,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/S-30-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/S-30-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_S-30-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_S-31-L,1.0,fundus,608713,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/S-31-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/S-31-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_S-31-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_S-32-L,1.0,fundus,618589,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/S-32-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/S-32-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_S-32-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_S-33-R,1.0,fundus,621064,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/S-33-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/S-33-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_S-33-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_S-34-L,1.0,fundus,631047,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/S-34-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/S-34-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_S-34-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_S-35-R,1.0,fundus,613224,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/S-35-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/S-35-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_S-35-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_S-4-L,1.0,fundus,626293,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/S-4-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/S-4-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_S-4-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_S-5-L,1.0,fundus,613548,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/S-5-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/S-5-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_S-5-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_S-6-R,1.0,fundus,611439,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/S-6-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/S-6-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_S-6-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_S-7-L,1.0,fundus,633169,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/S-7-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/S-7-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_S-7-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_S-8-R,1.0,fundus,633320,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/S-8-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/S-8-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_S-8-R,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_test_S-9-L,1.0,fundus,612437,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/image/S-9-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/test/mask/S-9-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_test_S-9-L,pass,RIM_ONE_r3,test,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-1-L,1.0,fundus,612019,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-1-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-1-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-1-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-10-L,1.0,fundus,622959,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-10-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-10-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-10-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-11-R,1.0,fundus,618682,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-11-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-11-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-11-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-12-L,1.0,fundus,624738,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-12-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-12-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-12-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-13-R,1.0,fundus,621640,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-13-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-13-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-13-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-14-R,1.0,fundus,589756,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-14-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-14-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-14-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-15-L,1.0,fundus,602044,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-15-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-15-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-15-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-16-R,1.0,fundus,603808,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-16-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-16-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-16-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-17-L,1.0,fundus,584632,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-17-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-17-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-17-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-18-R,1.0,fundus,626608,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-18-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-18-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-18-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-19-R,1.0,fundus,631090,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-19-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-19-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-19-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-20-L,1.0,fundus,627587,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-20-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-20-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-20-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-21-R,1.0,fundus,611420,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-21-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-21-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-21-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-3-R,1.0,fundus,619719,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-3-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-3-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-3-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-32-L,1.0,fundus,612242,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-32-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-32-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-32-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-33-R,1.0,fundus,621832,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-33-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-33-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-33-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-34-L,1.0,fundus,623392,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-34-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-34-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-34-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-35-R,1.0,fundus,608710,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-35-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-35-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-35-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-36-R,1.0,fundus,631789,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-36-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-36-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-36-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-37-R,1.0,fundus,615026,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-37-R.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-37-R.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-37-R,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
,RIM_ONE_r3_train_G-38-L,1.0,fundus,602089,True,RGB,/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/image/G-38-L.png,"[800, 800, 3]",/Volumes/DataP/CL_medical_classification/Fundus/RIM_ONE_r3/train/mask/G-38-L.png,RGB,"[800, 800, 3]","[0, 128, 255]",RIM_ONE_r3_train_G-38-L,pass,RIM_ONE_r3,train,"[0, 0, 0, 0]"
